"variable","row","col","stdres"
"age_month","NVT","52",-1.31871178181758
"age_month","untypeable","52",2.90543766880952
"age_month","VT","53",1.10328281402461
"age_month","NVT","53",-0.56064604827433
"age_month","untypeable","53",-0.693485487997372
"age_month","VT","54",1.10328281402461
"age_month","NVT","54",-1.60492632500509
"age_month","untypeable","54",0.939094931663107
"age_month","VT","55",0.777820362678786
"age_month","NVT","55",-0.395258502226104
"age_month","untypeable","55",-0.488911027100037
"age_month","VT","56",-0.839855115530468
"age_month","NVT","56",1.07718800606675
"age_month","untypeable","56",-0.488911027100037
"age_month","VT","57",-0.839855115530468
"age_month","NVT","57",-1.86770501051895
"age_month","untypeable","57",4.11500114475865
"age_month","VT","58",0.777820362678786
"age_month","NVT","58",-0.395258502226104
"age_month","untypeable","58",-0.488911027100037
"age_month","VT","59",-1.41800025386781
"age_month","NVT","59",0.847863977877715
"age_month","untypeable","59",0.692305675910848
"area","VT","lombok",-1.43341337031036
"area","NVT","lombok",-0.157582149051295
"area","untypeable","lombok",2.28610744882577
"area","VT","sumbawa",1.43341337031036
"area","NVT","sumbawa",0.157582149051295
"area","untypeable","sumbawa",-2.28610744882577
"sex","VT","laki-laki",-0.316351999959431
"sex","NVT","laki-laki",0.487917104312637
"sex","untypeable","laki-laki",-0.312617815832753
"sex","VT","perempuan",0.316351999959431
"sex","NVT","perempuan",-0.487917104312637
"sex","untypeable","perempuan",0.312617815832753
"tribe","VT","bali",1.30982171880647
"tribe","NVT","bali",-1.0845987891277
"tribe","untypeable","bali",-0.168266894595551
"tribe","VT","sasak",-2.25308300179659
"tribe","NVT","sasak",0.61351276325454
"tribe","untypeable","sasak",2.24700448896074
"tribe","VT","sumbawa",1.62982358018401
"tribe","NVT","sumbawa",-0.0909632749145148
"tribe","untypeable","sumbawa",-2.17703500596154
"breastMilk_given","VT","no",1.47295785998585
"breastMilk_given","NVT","no",-1.06488696398327
"breastMilk_given","untypeable","no",-0.431226588190375
"breastMilk_given","VT","yes",-1.47295785998585
"breastMilk_given","NVT","yes",1.06488696398328
"breastMilk_given","untypeable","yes",0.431226588190372
"breastMilk_still_being_given","VT","no",0.785252517484021
"breastMilk_still_being_given","NVT","no",-0.371353378377364
"breastMilk_still_being_given","untypeable","no",-0.536859187586439
"breastMilk_still_being_given","VT","yes",-0.785252517484021
"breastMilk_still_being_given","NVT","yes",0.371353378377364
"breastMilk_still_being_given","untypeable","yes",0.536859187586439
"nTotal_people","VT","1",0.774599812890418
"nTotal_people","NVT","1",-0.391830730458534
"nTotal_people","untypeable","1",-0.489724112860623
"nTotal_people","VT","2",-0.0798126435760874
"nTotal_people","NVT","2",0.0403731654872848
"nTotal_people","untypeable","2",0.0504598315412836
"nTotal_people","VT","3",-0.364792983798299
"nTotal_people","NVT","3",1.68653121591243
"nTotal_people","untypeable","3",-2.115935861598
"nTotal_people","VT","4",0.709859489721419
"nTotal_people","NVT","4",-1.14110300646526
"nTotal_people","untypeable","4",0.772954152794185
"nTotal_people","VT","5",-1.08229144678115
"nTotal_people","NVT","5",0.800965342854999
"nTotal_people","untypeable","5",0.28823093244531
"nTotal_people","VT","6",-0.441509705894574
"nTotal_people","NVT","6",-0.886780659762072
"nTotal_people","untypeable","6",2.01346671567996
"nTotal_people","VT","7",0.289331486674655
"nTotal_people","NVT","7",-2.28555995420926
"nTotal_people","untypeable","7",3.15914044114406
"nTotal_people","VT","8",1.34970423923405
"nTotal_people","NVT","8",-0.682746870269219
"nTotal_people","untypeable","8",-0.853321547699139
"nTotal_people","VT","9",-0.594175487870172
"nTotal_people","NVT","9",-1.31564719397201
"nTotal_people","untypeable","9",2.90065194986515
"nTotal_people","VT","10",1.68799854508572
"nTotal_people","NVT","10",-1.31564719397201
"nTotal_people","untypeable","10",-0.345773080116376
"nTotal_child_5yo_andBelow","VT","0",-0.383092257587382
"nTotal_child_5yo_andBelow","NVT","0",0.0573071831907442
"nTotal_child_5yo_andBelow","untypeable","0",0.455549750555864
"nTotal_child_5yo_andBelow","VT","1",0.515560247576649
"nTotal_child_5yo_andBelow","NVT","1",0.344815211496003
"nTotal_child_5yo_andBelow","untypeable","1",-1.27271193102862
"nTotal_child_5yo_andBelow","VT","2",0.292652777071685
"nTotal_child_5yo_andBelow","NVT","2",0.117206973116825
"nTotal_child_5yo_andBelow","untypeable","2",-0.599681669444389
"nTotal_child_5yo_andBelow","VT","3",-0.839855115530468
"nTotal_child_5yo_andBelow","NVT","3",-1.86770501051895
"nTotal_child_5yo_andBelow","untypeable","3",4.11500114475865
"n_child_1yo_andBelow","VT","0",1.80039836229325
"n_child_1yo_andBelow","NVT","0",-0.204845650271397
"n_child_1yo_andBelow","untypeable","0",-2.24172478975527
"n_child_1yo_andBelow","VT","1",-1.80039836229325
"n_child_1yo_andBelow","NVT","1",0.20484565027139
"n_child_1yo_andBelow","untypeable","1",2.24172478975527
"n_child_1to2yo","VT","0",1.29729586343527
"n_child_1to2yo","NVT","0",-0.651427347856967
"n_child_1to2yo","untypeable","0",-0.827643156463817
"n_child_1to2yo","VT","1",-1.1684791528083
"n_child_1to2yo","NVT","1",0.438406203295435
"n_child_1to2yo","untypeable","1",0.977364263736716
"n_child_1to2yo","VT","2",-0.592988094818066
"n_child_1to2yo","NVT","2",0.760559353234323
"n_child_1to2yo","untypeable","2",-0.345200515106081
"n_child_2to4yo","VT","0",-1.14116450002215
"n_child_2to4yo","NVT","0",0.885126200955232
"n_child_2to4yo","untypeable","0",0.24011366464967
"n_child_2to4yo","VT","1",1.09492866347459
"n_child_2to4yo","NVT","1",-0.561347676439036
"n_child_2to4yo","untypeable","1",-0.680500618075726
"n_child_2to4yo","VT","2",0.777820362678786
"n_child_2to4yo","NVT","2",-1.86770501051895
"n_child_2to4yo","untypeable","2",1.81304505882931
"n_child_2to4yo","VT","3",-0.592988094818066
"n_child_2to4yo","NVT","3",0.760559353234323
"n_child_2to4yo","untypeable","3",-0.345200515106081
"nTotal_child_5yo_andBelow_sleep","VT","0",-0.582275699949141
"nTotal_child_5yo_andBelow_sleep","NVT","0",0.631251338384606
"nTotal_child_5yo_andBelow_sleep","untypeable","0",-0.158289993254248
"nTotal_child_5yo_andBelow_sleep","VT","1",1.15117778995106
"nTotal_child_5yo_andBelow_sleep","NVT","1",-0.436145431148406
"nTotal_child_5yo_andBelow_sleep","untypeable","1",-0.956278771522574
"nTotal_child_5yo_andBelow_sleep","VT","2",-0.839855115530468
"nTotal_child_5yo_andBelow_sleep","NVT","2",1.07718800606675
