"variable","row","col","stdres"
"serotype_final_decision","NVT","37F",0.782436010960414
"serotype_final_decision","untypeable","37F",-0.354751773917641
"serotype_final_decision","VT","38",-1.61703857893235
"serotype_final_decision","NVT","38",2.09026251000402
"serotype_final_decision","untypeable","38",-0.947712430141439
"serotype_final_decision","VT","39",-1.05177049109792
"serotype_final_decision","NVT","39",1.35956955839733
"serotype_final_decision","untypeable","39",-0.616420647630797
"serotype_final_decision","VT","untypeable",-3.79290940543414
"serotype_final_decision","NVT","untypeable",-8.03416172265067
"serotype_final_decision","untypeable","untypeable",17.7200451466693
"workWGS_gpsc_strain","VT","1",2.8798477732443
"workWGS_gpsc_strain","NVT","1",-2.22786608308806
"workWGS_gpsc_strain","untypeable","1",-0.616420647630797
"workWGS_gpsc_strain","VT","10",-1.36221704920748
"workWGS_gpsc_strain","NVT","10",1.76086783923652
"workWGS_gpsc_strain","untypeable","10",-0.798366870713065
"workWGS_gpsc_strain","VT","11",-4.37996526064988
"workWGS_gpsc_strain","NVT","11",5.66175556893713
"workWGS_gpsc_strain","untypeable","11",-2.56700586812606
"workWGS_gpsc_strain","VT","116",-2.04040123340596
"workWGS_gpsc_strain","NVT","116",2.63752161458657
"workWGS_gpsc_strain","untypeable","116",-1.19583641143026
"workWGS_gpsc_strain","VT","12",2.8798477732443
"workWGS_gpsc_strain","NVT","12",-2.22786608308806
"workWGS_gpsc_strain","untypeable","12",-0.616420647630797
"workWGS_gpsc_strain","VT","123",-0.605296803254866
"workWGS_gpsc_strain","NVT","123",0.782436010960414
"workWGS_gpsc_strain","untypeable","123",-0.354751773917641
"workWGS_gpsc_strain","VT","13",5.05506312760945
"workWGS_gpsc_strain","NVT","13",-3.66913583206305
"workWGS_gpsc_strain","untypeable","13",-1.45428191655191
"workWGS_gpsc_strain","VT","14",5.88839797079723
"workWGS_gpsc_strain","NVT","14",-4.39884864153019
"workWGS_gpsc_strain","untypeable","14",-1.50156100264012
"workWGS_gpsc_strain","VT","156",-1.4946545068549
"workWGS_gpsc_strain","NVT","156",1.93206292156004
"workWGS_gpsc_strain","untypeable","156",-0.875985689746842
"workWGS_gpsc_strain","VT","158",-1.36221704920748
"workWGS_gpsc_strain","NVT","158",1.76086783923652
"workWGS_gpsc_strain","untypeable","158",-0.798366870713065
"workWGS_gpsc_strain","VT","172",-0.857389676201077
"workWGS_gpsc_strain","NVT","172",1.10830348760812
"workWGS_gpsc_strain","untypeable","172",-0.502498124780174
"workWGS_gpsc_strain","VT","18",-0.857389676201077
"workWGS_gpsc_strain","NVT","18",1.10830348760812
"workWGS_gpsc_strain","untypeable","18",-0.502498124780174
"workWGS_gpsc_strain","VT","185",1.65736029462642
"workWGS_gpsc_strain","NVT","185",-1.28214304317043
"workWGS_gpsc_strain","untypeable","185",-0.354751773917641
"workWGS_gpsc_strain","VT","197",2.8798477732443
"workWGS_gpsc_strain","NVT","197",-2.22786608308806
"workWGS_gpsc_strain","untypeable","197",-0.616420647630797
"workWGS_gpsc_strain","VT","222",-1.05177049109792
"workWGS_gpsc_strain","NVT","222",1.35956955839733
"workWGS_gpsc_strain","untypeable","222",-0.616420647630797
"workWGS_gpsc_strain","VT","286",-0.605296803254866
"workWGS_gpsc_strain","NVT","286",0.782436010960414
"workWGS_gpsc_strain","untypeable","286",-0.354751773917641
"workWGS_gpsc_strain","VT","30",-1.05177049109792
"workWGS_gpsc_strain","NVT","30",0.163757677902199
"workWGS_gpsc_strain","untypeable","30",1.22697062242702
"workWGS_gpsc_strain","VT","312",-1.94224386028497
"workWGS_gpsc_strain","NVT","312",2.5106386324559
"workWGS_gpsc_strain","untypeable","312",-1.13830843168458
"workWGS_gpsc_strain","VT","320",-1.36221704920748
"workWGS_gpsc_strain","NVT","320",1.76086783923652
"workWGS_gpsc_strain","untypeable","320",-0.798366870713065
"workWGS_gpsc_strain","VT","342",2.8798477732443
"workWGS_gpsc_strain","NVT","342",-2.22786608308806
"workWGS_gpsc_strain","untypeable","342",-0.616420647630797
"workWGS_gpsc_strain","VT","38",-1.61703857893235
"workWGS_gpsc_strain","NVT","38",2.09026251000402
"workWGS_gpsc_strain","untypeable","38",-0.947712430141439
"workWGS_gpsc_strain","VT","397",-0.857389676201077
"workWGS_gpsc_strain","NVT","397",-1.81612756372758
"workWGS_gpsc_strain","untypeable","397",4.00562790896196
"workWGS_gpsc_strain","VT","43",-0.857389676201077
"workWGS_gpsc_strain","NVT","43",1.10830348760812
"workWGS_gpsc_strain","untypeable","43",-0.502498124780174
"workWGS_gpsc_strain","VT","45",-2.13465502775797
"workWGS_gpsc_strain","NVT","45",2.75935864143706
"workWGS_gpsc_strain","untypeable","45",-1.2510765854491
"workWGS_gpsc_strain","VT","49",-0.605296803254866
"workWGS_gpsc_strain","NVT","49",0.782436010960414
"workWGS_gpsc_strain","untypeable","49",-0.354751773917641
"workWGS_gpsc_strain","VT","5",5.05506312760945
"workWGS_gpsc_strain","NVT","5",-3.66913583206305
"workWGS_gpsc_strain","untypeable","5",-1.45428191655191
"workWGS_gpsc_strain","VT","51",2.34761458959819
"workWGS_gpsc_strain","NVT","51",-1.81612756372758
"workWGS_gpsc_strain","untypeable","51",-0.502498124780174
"workWGS_gpsc_strain","VT","552",-0.857389676201077
"workWGS_gpsc_strain","NVT","552",1.10830348760812
"workWGS_gpsc_strain","untypeable","552",-0.502498124780174
"workWGS_gpsc_strain","VT","57",-0.605296803254866
"workWGS_gpsc_strain","NVT","57",0.782436010960414
"workWGS_gpsc_strain","untypeable","57",-0.354751773917641
"workWGS_gpsc_strain","VT","595",-0.605296803254866
"workWGS_gpsc_strain","NVT","595",0.782436010960414
"workWGS_gpsc_strain","untypeable","595",-0.354751773917641
"workWGS_gpsc_strain","VT","61",-1.94224386028497
"workWGS_gpsc_strain","NVT","61",2.5106386324559
"workWGS_gpsc_strain","untypeable","61",-1.13830843168458
"workWGS_gpsc_strain","VT","642",-2.22550706552137
"workWGS_gpsc_strain","NVT","642",2.87679839270117
"workWGS_gpsc_strain","untypeable","642",-1.30432306120659
"workWGS_gpsc_strain","VT","67",2.34761458959819
"workWGS_gpsc_strain","NVT","67",-1.81612756372758
"workWGS_gpsc_strain","untypeable","67",-0.502498124780174
"workWGS_gpsc_strain","VT","687",-1.05177049109792
"workWGS_gpsc_strain","NVT","687",1.35956955839733
"workWGS_gpsc_strain","untypeable","687",-0.616420647630797
"workWGS_gpsc_strain","VT","69",-0.857389676201077
"workWGS_gpsc_strain","NVT","69",1.10830348760812
"workWGS_gpsc_strain","untypeable","69",-0.502498124780174
"workWGS_gpsc_strain","VT","7",-0.605296803254866
"workWGS_gpsc_strain","NVT","7",0.782436010960414
"workWGS_gpsc_strain","untypeable","7",-0.354751773917641
"workWGS_gpsc_strain","VT","707",0.745112456698555
"workWGS_gpsc_strain","NVT","707",-0.353912038059734
"workWGS_gpsc_strain","untypeable","707",-0.502498124780174
"workWGS_gpsc_strain","VT","77",1.65736029462642
"workWGS_gpsc_strain","NVT","77",-1.28214304317043
"workWGS_gpsc_strain","untypeable","77",-0.354751773917641
"workWGS_gpsc_strain","VT","817",2.8798477732443
"workWGS_gpsc_strain","NVT","817",-2.22786608308806
"workWGS_gpsc_strain","untypeable","817",-0.616420647630797
"workWGS_gpsc_strain","VT","Not assigned",-0.573568329865356
"workWGS_gpsc_strain","NVT","Not assigned",-5.32328712541365
"workWGS_gpsc_strain","untypeable","Not assigned",9.0128327833804
"workWGS_MLST_dc_ST","VT","-",-3.17484224873498
"workWGS_MLST_dc_ST","NVT","-",-0.685009282423835
"workWGS_MLST_dc_ST","untypeable","-",5.52166932994135
"workWGS_MLST_dc_ST","VT","1201",-0.857389676201077
"workWGS_MLST_dc_ST","NVT","1201",1.10830348760812
"workWGS_MLST_dc_ST","untypeable","1201",-0.502498124780174
"workWGS_MLST_dc_ST","VT","1233",2.34761458959819
"workWGS_MLST_dc_ST","NVT","1233",-1.81612756372758
"workWGS_MLST_dc_ST","untypeable","1233",-0.502498124780174
"workWGS_MLST_dc_ST","VT","14100",-1.05177049109792
"workWGS_MLST_dc_ST","NVT","14100",1.35956955839733
"workWGS_MLST_dc_ST","untypeable","14100",-0.616420647630797
"workWGS_MLST_dc_ST","VT","1439",-1.94224386028497
"workWGS_MLST_dc_ST","NVT","1439",2.5106386324559
"workWGS_MLST_dc_ST","untypeable","1439",-1.13830843168458
"workWGS_MLST_dc_ST","VT","1464",1.65736029462642
"workWGS_MLST_dc_ST","NVT","1464",-1.28214304317043
"workWGS_MLST_dc_ST","untypeable","1464",-0.354751773917641
"workWGS_MLST_dc_ST","VT","185",1.65736029462642
"workWGS_MLST_dc_ST","NVT","185",-1.28214304317043
"workWGS_MLST_dc_ST","untypeable","185",-0.354751773917641
"workWGS_MLST_dc_ST","VT","193",-1.36221704920748
"workWGS_MLST_dc_ST","NVT","193",1.76086783923652
"workWGS_MLST_dc_ST","untypeable","193",-0.798366870713065
"workWGS_MLST_dc_ST","VT","2102",2.8798477732443
"workWGS_MLST_dc_ST","NVT","2102",-2.22786608308806
"workWGS_MLST_dc_ST","untypeable","2102",-0.616420647630797
"workWGS_MLST_dc_ST","VT","236",1.65736029462642
"workWGS_MLST_dc_ST","NVT","236",-1.28214304317043
"workWGS_MLST_dc_ST","untypeable","236",-0.354751773917641
"workWGS_MLST_dc_ST","VT","242",5.71652658787766
"workWGS_MLST_dc_ST","NVT","242",-4.33656961392964
"workWGS_MLST_dc_ST","untypeable","242",-1.35581406548511
"workWGS_MLST_dc_ST","VT","2685",-1.4946545068549
"workWGS_MLST_dc_ST","NVT","2685",1.93206292156004
"workWGS_MLST_dc_ST","untypeable","2685",-0.875985689746842
"workWGS_MLST_dc_ST","VT","2779",2.34761458959819
"workWGS_MLST_dc_ST","NVT","2779",-1.81612756372758
"workWGS_MLST_dc_ST","untypeable","2779",-0.502498124780174
"workWGS_MLST_dc_ST","VT","280",-0.605296803254866
"workWGS_MLST_dc_ST","NVT","280",0.782436010960414
"workWGS_MLST_dc_ST","untypeable","280",-0.354751773917641
"workWGS_MLST_dc_ST","VT","3135",-1.05177049109792
"workWGS_MLST_dc_ST","NVT","3135",1.35956955839733
"workWGS_MLST_dc_ST","untypeable","3135",-0.616420647630797
"workWGS_MLST_dc_ST","VT","3214",-0.605296803254866
"workWGS_MLST_dc_ST","NVT","3214",0.782436010960414
"workWGS_MLST_dc_ST","untypeable","3214",-0.354751773917641
"workWGS_MLST_dc_ST","VT","3550",-0.605296803254866
"workWGS_MLST_dc_ST","NVT","3550",0.782436010960414
"workWGS_MLST_dc_ST","untypeable","3550",-0.354751773917641
"workWGS_MLST_dc_ST","VT","3754",-0.605296803254866
"workWGS_MLST_dc_ST","NVT","3754",0.782436010960414
"workWGS_MLST_dc_ST","untypeable","3754",-0.354751773917641
"workWGS_MLST_dc_ST","VT","4253",-0.605296803254866
"workWGS_MLST_dc_ST","NVT","4253",0.782436010960414
"workWGS_MLST_dc_ST","untypeable","4253",-0.354751773917641
"workWGS_MLST_dc_ST","VT","4274",2.8798477732443
"workWGS_MLST_dc_ST","NVT","4274",-2.22786608308806
"workWGS_MLST_dc_ST","untypeable","4274",-0.616420647630797
"workWGS_MLST_dc_ST","VT","439",-0.605296803254866
"workWGS_MLST_dc_ST","NVT","439",0.782436010960414
"workWGS_MLST_dc_ST","untypeable","439",-0.354751773917641
"workWGS_MLST_dc_ST","VT","447",-0.605296803254866
"workWGS_MLST_dc_ST","NVT","447",0.782436010960414
"workWGS_MLST_dc_ST","untypeable","447",-0.354751773917641
"workWGS_MLST_dc_ST","VT","458",2.34761458959819
"workWGS_MLST_dc_ST","NVT","458",-1.81612756372758
"workWGS_MLST_dc_ST","untypeable","458",-0.502498124780174
"workWGS_MLST_dc_ST","VT","473",-0.605296803254866
"workWGS_MLST_dc_ST","NVT","473",0.782436010960414
"workWGS_MLST_dc_ST","untypeable","473",-0.354751773917641
"workWGS_MLST_dc_ST","VT","4965",-0.605296803254866
"workWGS_MLST_dc_ST","NVT","4965",0.782436010960414
"workWGS_MLST_dc_ST","untypeable","4965",-0.354751773917641
"workWGS_MLST_dc_ST","VT","4968",1.65736029462642
"workWGS_MLST_dc_ST","NVT","4968",-1.28214304317043
"workWGS_MLST_dc_ST","untypeable","4968",-0.354751773917641
"workWGS_MLST_dc_ST","VT","5042",-0.857389676201077
"workWGS_MLST_dc_ST","NVT","5042",1.10830348760812
"workWGS_MLST_dc_ST","untypeable","5042",-0.502498124780174
"workWGS_MLST_dc_ST","VT","5047",1.65736029462642
"workWGS_MLST_dc_ST","NVT","5047",-1.28214304317043
"workWGS_MLST_dc_ST","untypeable","5047",-0.354751773917641
"workWGS_MLST_dc_ST","VT","505",2.8798477732443
"workWGS_MLST_dc_ST","NVT","505",-2.22786608308806
"workWGS_MLST_dc_ST","untypeable","505",-0.616420647630797
"workWGS_MLST_dc_ST","VT","5080",-2.04040123340596
"workWGS_MLST_dc_ST","NVT","5080",2.63752161458657
"workWGS_MLST_dc_ST","untypeable","5080",-1.19583641143026
"workWGS_MLST_dc_ST","VT","5271",1.65736029462642
"workWGS_MLST_dc_ST","NVT","5271",-1.28214304317043
"workWGS_MLST_dc_ST","untypeable","5271",-0.354751773917641
"workWGS_MLST_dc_ST","VT","5870",-0.857389676201077
"workWGS_MLST_dc_ST","NVT","5870",1.10830348760812
"workWGS_MLST_dc_ST","untypeable","5870",-0.502498124780174
"workWGS_MLST_dc_ST","VT","6039",-1.83955121738891
"workWGS_MLST_dc_ST","NVT","6039",2.3778931406071
"workWGS_MLST_dc_ST","untypeable","6039",-1.0781224253489
"workWGS_MLST_dc_ST","VT","6191",-2.22550706552137
"workWGS_MLST_dc_ST","NVT","6191",2.87679839270117
"workWGS_MLST_dc_ST","untypeable","6191",-1.30432306120659
"workWGS_MLST_dc_ST","VT","6318",-1.05177049109792
"workWGS_MLST_dc_ST","NVT","6318",1.35956955839733
"workWGS_MLST_dc_ST","untypeable","6318",-0.616420647630797
"workWGS_MLST_dc_ST","VT","6778",5.03686642856486
"workWGS_MLST_dc_ST","NVT","6778",-3.89654758334776
"workWGS_MLST_dc_ST","untypeable","6778",-1.0781224253489
"workWGS_MLST_dc_ST","VT","6966",-1.21643721378917
"workWGS_MLST_dc_ST","NVT","6966",1.57242575216483
"workWGS_MLST_dc_ST","untypeable","6966",-0.712928363623689
"workWGS_MLST_dc_ST","VT","8359",1.65736029462642
"workWGS_MLST_dc_ST","NVT","8359",-1.28214304317043
"workWGS_MLST_dc_ST","untypeable","8359",-0.354751773917641
"workWGS_MLST_dc_ST","VT","8950",-0.605296803254866
"workWGS_MLST_dc_ST","NVT","8950",0.782436010960414
"workWGS_MLST_dc_ST","untypeable","8950",-0.354751773917641
"workWGS_MLST_dc_ST","VT","8960",-0.605296803254866
"workWGS_MLST_dc_ST","NVT","8960",0.782436010960414
"workWGS_MLST_dc_ST","untypeable","8960",-0.354751773917641
"workWGS_MLST_dc_ST","VT","9181",-0.605296803254866
"workWGS_MLST_dc_ST","NVT","9181",0.782436010960414
"workWGS_MLST_dc_ST","untypeable","9181",-0.354751773917641
"workWGS_MLST_dc_ST","VT","9192",3.72988001568715
"workWGS_MLST_dc_ST","NVT","9192",-2.8854557029506
"workWGS_MLST_dc_ST","untypeable","9192",-0.798366870713065
"workWGS_MLST_dc_ST","VT","9210",-0.857389676201077
"workWGS_MLST_dc_ST","NVT","9210",1.10830348760812
"workWGS_MLST_dc_ST","untypeable","9210",-0.502498124780174
"area","VT","lombok",-0.851418817425569
"area","NVT","lombok",-1.0719216173116
"area","untypeable","lombok",2.85000648438104
"area","VT","sumbawa",0.851418817425569
"area","NVT","sumbawa",1.0719216173116
"area","untypeable","sumbawa",-2.85000648438104
"workWGS_AMR_logic_class_amphenicols","VT","FALSE",-2.01042332168306
"workWGS_AMR_logic_class_amphenicols","NVT","FALSE",0.954906885186496
"workWGS_AMR_logic_class_amphenicols","untypeable","FALSE",1.35581406548511
"workWGS_AMR_logic_class_amphenicols","VT","TRUE",2.01042332168306
"workWGS_AMR_logic_class_amphenicols","NVT","TRUE",-0.954906885186494
"workWGS_AMR_logic_class_amphenicols","untypeable","TRUE",-1.35581406548511
"workWGS_AMR_logic_class_lincosamides","VT","FALSE",-0.367732458035734
"workWGS_AMR_logic_class_lincosamides","NVT","FALSE",1.46663599927948
"workWGS_AMR_logic_class_lincosamides","untypeable","FALSE",-1.74362865863895
"workWGS_AMR_logic_class_lincosamides","VT","TRUE",0.367732458035729
"workWGS_AMR_logic_class_lincosamides","NVT","TRUE",-1.46663599927947
"workWGS_AMR_logic_class_lincosamides","untypeable","TRUE",1.74362865863895
"workWGS_AMR_logic_class_macrolides","VT","FALSE",-5.5718558168541
"workWGS_AMR_logic_class_macrolides","NVT","FALSE",5.12710024099016
"workWGS_AMR_logic_class_macrolides","untypeable","FALSE",-0.0663125548820858
"workWGS_AMR_logic_class_macrolides","VT","TRUE",5.57185581685411
"workWGS_AMR_logic_class_macrolides","NVT","TRUE",-5.12710024099017
"workWGS_AMR_logic_class_macrolides","untypeable","TRUE",0.0663125548820835
"workWGS_AMR_logic_class_quinolones","VT","FALSE",0.857389676201067
"workWGS_AMR_logic_class_quinolones","NVT","FALSE",-1.10830348760813
"workWGS_AMR_logic_class_quinolones","untypeable","FALSE",0.502498124780173
"workWGS_AMR_logic_class_quinolones","VT","TRUE",-0.857389676201077
"workWGS_AMR_logic_class_quinolones","NVT","TRUE",1.10830348760812
"workWGS_AMR_logic_class_quinolones","untypeable","TRUE",-0.502498124780174
"workWGS_AMR_logic_class_tetracyclines","VT","FALSE",-1.67004796017752
"workWGS_AMR_logic_class_tetracyclines","NVT","FALSE",4.8599289053746
"workWGS_AMR_logic_class_tetracyclines","untypeable","FALSE",-5.14270018029295
"workWGS_AMR_logic_class_tetracyclines","VT","TRUE",1.67004796017752
"workWGS_AMR_logic_class_tetracyclines","NVT","TRUE",-4.8599289053746
"workWGS_AMR_logic_class_tetracyclines","untypeable","TRUE",5.14270018029295
"workWGS_AMR_logic_class_carbapenems","VT","FALSE",-1.56930835179689
"workWGS_AMR_logic_class_carbapenems","NVT","FALSE",2.22786608308804
"workWGS_AMR_logic_class_carbapenems","untypeable","FALSE",-1.22697062242702
"workWGS_AMR_logic_class_carbapenems","VT","TRUE",1.5693083517969
"workWGS_AMR_logic_class_carbapenems","NVT","TRUE",-2.22786608308806
"workWGS_AMR_logic_class_carbapenems","untypeable","TRUE",1.22697062242702
"workWGS_AMR_logic_class_cephalosporins","VT","FALSE",-1.6930411897293
"workWGS_AMR_logic_class_cephalosporins","NVT","FALSE",2.88545570295061
"workWGS_AMR_logic_class_cephalosporins","untypeable","FALSE",-2.06662967104582
"workWGS_AMR_logic_class_cephalosporins","VT","TRUE",1.6930411897293
"workWGS_AMR_logic_class_cephalosporins","NVT","TRUE",-2.8854557029506
"workWGS_AMR_logic_class_cephalosporins","untypeable","TRUE",2.06662967104582
"workWGS_AMR_logic_class_penicillins","VT","FALSE",-1.56930835179689
"workWGS_AMR_logic_class_penicillins","NVT","FALSE",2.22786608308804
"workWGS_AMR_logic_class_penicillins","untypeable","FALSE",-1.22697062242702
"workWGS_AMR_logic_class_penicillins","VT","TRUE",1.5693083517969
"workWGS_AMR_logic_class_penicillins","NVT","TRUE",-2.22786608308806
"workWGS_AMR_logic_class_penicillins","untypeable","TRUE",1.22697062242702
"workWGS_AMR_logic_class_antifolates","VT","FALSE",-1.8531356466128
"workWGS_AMR_logic_class_antifolates","NVT","FALSE",4.38133393971447
"workWGS_AMR_logic_class_antifolates","untypeable","FALSE",-4.14739787103162
"workWGS_AMR_logic_class_antifolates","VT","TRUE",1.8531356466128
"workWGS_AMR_logic_class_antifolates","NVT","TRUE",-4.38133393971447
"workWGS_AMR_logic_class_antifolates","untypeable","TRUE",4.14739787103162
"workWGS_AMR_logic_class_counts","VT","0",0.136428823338856
"workWGS_AMR_logic_class_counts","NVT","0",2.03400480810509
"workWGS_AMR_logic_class_counts","untypeable","0",-3.32739817141095
"workWGS_AMR_logic_class_counts","VT","1",-3.53253153929764
"workWGS_AMR_logic_class_counts","NVT","1",4.56632163153206
"workWGS_AMR_logic_class_counts","untypeable","1",-2.07034271988084
"workWGS_AMR_logic_class_counts","VT","2",-1.54135236895669
"workWGS_AMR_logic_class_counts","NVT","2",-4.32152096779812
"workWGS_AMR_logic_class_counts","untypeable","2",8.82984573827202
"workWGS_AMR_logic_class_counts","VT","3",6.99572020591163
"workWGS_AMR_logic_class_counts","NVT","3",-5.21205169915373
"workWGS_AMR_logic_class_counts","untypeable","3",-1.80552441907686
"workWGS_AMR_logic_class_counts","VT","4",0.745112456698555
"workWGS_AMR_logic_class_counts","NVT","4",-0.353912038059734
"workWGS_AMR_logic_class_counts","untypeable","4",-0.502498124780174
"workWGS_AMR_logic_class_counts","VT","5",-0.605296803254866
"workWGS_AMR_logic_class_counts","NVT","5",-1.28214304317043
"workWGS_AMR_logic_class_counts","untypeable","5",2.82787842637205
"workWGS_AMR_logic_class_counts","VT","7",1.5693083517969
"workWGS_AMR_logic_class_counts","NVT","7",-2.22786608308806
"workWGS_AMR_logic_class_counts","untypeable","7",1.22697062242702
"workWGS_AMR_MDR_flag","VT","MDR",6.92785825603748
"workWGS_AMR_MDR_flag","NVT","MDR",-5.78955562800445
"workWGS_AMR_MDR_flag","untypeable","MDR",-0.819825370197962
"workWGS_AMR_MDR_flag","VT","non-MDR",-6.92785825603748
"workWGS_AMR_MDR_flag","NVT","non-MDR",5.78955562800445
"workWGS_AMR_MDR_flag","untypeable","non-MDR",0.819825370197962
