"variable","row","col","stdres"
"workWGS_process_date","non-MDR","45581",-0.0203499568375132
"workWGS_process_date","MDR","45582",-1.54935883291122
"workWGS_process_date","non-MDR","45582",1.54935883291122
"workWGS_process_date","MDR","45583",-0.177351911504751
"workWGS_process_date","non-MDR","45583",0.177351911504752
"workWGS_process_date","MDR","45586",0.572392539106625
"workWGS_process_date","non-MDR","45586",-0.572392539106624
"workWGS_process_date","MDR","45611",0.469586118156723
"workWGS_process_date","non-MDR","45611",-0.469586118156721
"workWGS_process_date","MDR","45622",1.24924443890082
"workWGS_process_date","non-MDR","45622",-1.24924443890082
"workWGS_process_date","MDR","45624",-0.759923618046933
"workWGS_process_date","non-MDR","45624",0.759923618046934
"workWGS_process_date","MDR","45664",-0.759923618046933
"workWGS_process_date","non-MDR","45664",0.759923618046934
"workWGS_process_date","MDR","45679",0.8312126577994
"workWGS_process_date","non-MDR","45679",-0.831212657799399
"workWGS_process_date","MDR","45699",-0.0469216888473381
"workWGS_process_date","non-MDR","45699",0.0469216888473392
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_003",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_003",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_009",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_009",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_010",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_010",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_011",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_011",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_012",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_012",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_013",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_013",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_014",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_014",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_019",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_019",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_023",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_023",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_025",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_025",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_026",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_026",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_027",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_027",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_028",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_028",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_035",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_035",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_040",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_040",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_041",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_041",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_043",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_043",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_045",-0.328880221039756
"workWGS_no_isolat","non-MDR","Streptococcus_pneumoniae_LBK_045",0.328880221039757
"workWGS_no_isolat","MDR","Streptococcus_pneumoniae_LBK_047",-0.328880221039756
